time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1728309239054219000,-12.274781005859374,203.75825881958008,-1,-1,46.83706914257145,159.1682586669922,-1,35.00010471852237,1.7642438411712646,16.84582651913006,-1
1728309248054219000,-3.274781005859375,203.75825881958008,-1,-1,46.83706914257145,159.1682586669922,-1,35.00010471852237,1.7642438411712646,16.84582651913006,-1
1728309251780097000,0.451096923828125,203.75653457641602,-1,-1,46.837075100847805,159.16653442382812,-1,35.00056646109131,1.4455968141555786,16.845795438970345,-1
1728309253419690500,2.0906904296875,204.26045747047255,0.6704764801685182,-1,46.83709027696092,159.67045731788465,-1,27.863762002772173,21.691808579594777,16.845814922361864,0
1728309254369681400,3.040681396484375,204.26045747047255,0.6378842773596992,-1,46.83709027696092,159.67045731788465,-1,21.279691433643496,7.317660980458074,16.845814922361864,0
1728309255319671300,3.99067138671875,204.26045747047255,0.6003084525583726,-1,46.83709027696092,159.67045731788465,-1,17.25056547411876,7.047058540830302,16.845814922361864,0
1728309256269661200,4.9406611328125,204.26045747047255,0.48493700685298574,-1,46.83709027696092,159.67045731788465,-1,14.209323497154632,6.921960097352958,16.845814922361864,0
1728309257219651300,5.8906513671875,204.26045747047255,0.59193329944083,-1,46.83709027696092,159.67045731788465,-1,12.407478187370971,6.882332998178878,16.845814922361864,0
1728309258169642500,6.840642578125,204.26045747047255,0.4618701072194223,-1,46.83709027696092,159.67045731788465,-1,10.936121682896584,6.861339525448585,16.845814922361864,0
1728309259119725800,7.790725830078125,204.26045747047255,0.46949997002359245,-1,46.83709027696092,159.67045731788465,-1,12.418939133442025,8.554191889883139,16.845814922361864,0
1728309260069982700,8.740982666015626,204.26045747047255,0.5089332472219446,-1,46.83709027696092,159.67045731788465,-1,26.444514912170142,19.79147070663163,16.845814922361864,0
1728309261019973400,9.690973388671875,204.26045747047255,0.10925573989967659,-1,46.83709027696092,159.67045731788465,-1,8.468415890280449,6.874146619044501,16.845814922361864,0
1728309261970292500,10.64129248046875,204.26045747047255,0.15252615180428689,-1,46.83709027696092,159.67045731788465,-1,11.261670968682626,9.389222174693144,16.845814922361864,0
1728309262956246300,11.627246337890625,204.26045747047255,0.4748085721159076,180,46.83709027696092,159.67045731788465,163.86037249477224,8.928791662873984,8.118585676570316,16.845814922361864,0
1728309263956235800,12.62723583984375,204.2016431642015,0.5308879393681759,26.246625349600123,46.8370344308974,159.6116430116136,160.5023511243177,17.19245773887329,16.952007250239273,16.84592616821573,0.794035017490387
1728309264956974600,13.627974609375,204.21959832529296,0.8622503498588036,16.701239648895662,46.837020131788954,159.62959817270507,145.28139386635164,10.300834021557401,10.588283514118089,16.845944188052428,0.794035017490387
1728309265956310300,14.627310302734376,204.2195984274149,0.862250349862395,16.701239648895434,46.837014264824546,159.629598274827,145.28139818743554,10.300834021557446,10.588283514118046,16.845950112127394,0.7940350174903807
1728309266956300300,15.62730029296875,204.21220525819808,0.8105139432025871,10.614453580818914,46.83698183063954,159.6222051056102,147.8495513686069,12.396934691016424,13.008254841948997,16.845982083633636,2.0861258506773783
1728309267956521000,16.62752099609375,204.1828585108742,1.0076109780946396,9.181778908386306,46.83692636698505,159.59285835828632,149.76764043401852,6.4017703324485025,6.835336121800976,16.846023911474006,4.329170227049782
1728309268956560600,17.627560546875,204.16290284413844,1.4128573161103601,11.972971091008686,46.836871172451936,159.57290269155055,155.26280212402344,6.4162939215731,6.852745036726861,16.84603113412994,5.211227416990444
1728309269956550400,18.62755029296875,204.14484296366572,1.1077323622923487,9.334683066385635,46.83682741867931,159.55484281107783,155.26280212402344,7.237553051764416,7.763685861243644,16.84606051117057,5.172431945799078
1728309270956370000,19.627369873046874,204.21397828869522,1.4485708147137932,13.664108349792413,46.836788201226,159.62397813610733,155.26280212402344,6.086340821608143,6.70628730877823,16.846086842691864,5.172431945799083
1728309271956691200,20.627691162109375,204.35104017797858,1.1902456532767847,13.985909956321256,46.83676299750184,159.76104002539068,107.05278015136719,5.77066293905575,6.688085814791949,16.846193809991885,4.205545425414127
1728309272956681000,21.627680908203125,204.3345620939508,0.8045012857786226,8.048191086677255,46.83675081230543,159.74456194136292,100.27385711669922,5.570995051255535,6.693212663346474,16.84625871833365,4.54442548751716
1728309273956670200,22.627670166015626,204.6233859648928,0.5254872578491718,2.905558267177751,46.83674293499569,160.0333858123049,100.27385711669922,5.449473168081706,6.727009641136315,16.846322049883067,4.544425487517161
1728309274956660200,23.62766015625,204.408668352291,0.48577675650534413,2.510169626100423,46.83673713274589,159.8186681997031,97.10308837890625,5.430640642567152,6.740416139877297,16.846387168983696,4.544425487517161
1728309275956650000,24.62764990234375,204.4453608840704,0.5727276655040814,3.964457752273711,46.836733926950124,159.8553607314825,97.10308837890625,5.48819153410604,6.814831661789806,16.84642465977911,3.579187393187915
1728309276956640300,25.62764013671875,204.31394793651998,0.6923974331417481,5.316945709614063,46.83673741422055,159.7239477839321,90,9.475581723816306,11.643871608325972,16.8464738451155,3.579187393187915
1728309277956629800,26.627629638671873,204.28173673152924,1.4249126488787363,6.7859167805119105,46.83673741422047,159.69173657894135,90,5.561500590080615,6.77115925165621,16.84651232793583,3.349658966063993
1728309278956620300,27.627620361328123,204.32477314025164,0.9823512955781001,4.10412092869704,46.83673945527104,159.73477298766375,87.92416381835938,8.477028260619209,10.247568541963549,16.84656847842405,3.349658966063992
1728309279956610300,28.6276103515625,204.23903188854456,1.5358952423832786,12.819250633705257,46.8367448657789,159.64903173595667,84.62694549560547,7.9781713275112685,9.448242260867678,16.84664791255873,4.275039196013448
1728309280956599000,29.62759912109375,204.76584992557764,1.2514750361992153,9.366580975722556,46.83677334200971,160.17584977298975,80.70521545410156,8.311678302050161,9.771564060039168,16.8467498104053,6.116559505459843
1728309281956589300,30.62758935546875,204.8808445231989,1.6811693110405828,10.665585194964718,46.83676623286817,160.290844370611,79.20268249511719,8.103513489494706,9.555281894367095,16.8468170045982,6.116559505459843
1728309282956579600,31.62757958984375,204.64057353325188,0.6785943520762956,10.000000000000055,46.836768586863066,160.050573380664,79.20268249511719,5.897307543678607,6.879788452346776,16.84683499198478,3.7821998596184785
1728309283956568800,32.62756884765625,204.61694202478975,1.2357817794075365,14.201791062148077,46.83677429905301,160.02694187220186,79.20268249511719,6.2269948997791005,7.070588432817838,16.846878640224745,3.6212916374200725
1728309284956559400,33.62755932617188,204.59659543260932,1.3893245678025734,8.931438658327982,46.83678226173845,160.00659528002143,79.65190887451172,6.171469630772119,7.05235454695037,16.846942154973217,3.6212916374200725
1728309285956548600,34.62754858398438,204.74283399060369,1.927671803677514,17.078628441119772,46.836797426368435,160.1528338380158,79.65190887451172,5.381528585399852,2.2053768651441663,16.84706318050103,6.1283519230478
1728309286956539000,35.627538818359376,204.40473499521613,1.8403817837136731,14.210350058510675,46.83681011500524,159.81473484262824,79.65190887451172,5.3678914696890825,2.238365073536492,16.847164445840193,7.021427925809691
1728309287956528000,36.62752807617188,203.50149407237768,1.9048349320650966,17.573655983667578,46.83681627245123,158.9114939197898,81.71530151367188,5.337491215473239,2.3099187339676774,16.847229786969656,5.767957527134553
1728309288956518400,37.627518310546876,203.15534375514835,1.8694677699202542,24.280154959648296,46.83682018846093,158.56534360256046,81.71530151367188,5.302577777512595,2.3889759199745875,16.847268978263575,4.134264123996853
1728309289956507600,38.62750756835938,202.80332032311708,1.3528750976548465,15.640897611499824,46.8368215667399,158.2133201705292,83.31056213378906,5.208914531821662,2.5868410142422653,16.847286239122408,3.443132903723284
1728309290956497400,39.62749731445312,202.63097414653748,1.3437168336369356,20.81439552834434,46.8368236882429,158.0409739939496,83.31056213378906,5.218186771041521,2.568085640183386,16.847312598698245,2.523208085518887
1728309291956487200,40.627487060546876,202.56970407813787,1.3255635182233407,27.869769134888088,46.83682545405804,157.97970392554998,83.31056213378906,5.207311624597,2.5900661530404574,16.847334538855115,1.8254498674230917
1728309292956477700,41.627477783203126,202.33231852483004,1.2994880391430341,44.93510957263963,46.836826280701864,157.74231837224215,83.31056213378906,5.168686634865332,2.666311216522431,16.847344810002046,1.0850024519222874
1728309293956467700,42.6274677734375,202.27992597129196,1.3510204660667071,61.7896441087849,46.83682616805039,157.68992581870407,87.14683532714844,5.1763622681192025,2.6513790189221647,16.84735387387178,0.8188156003383544
1728309294956457200,43.627457275390626,202.25231152027845,1.6258808273975045,180,46.836825886265494,157.66231136769056,87.14683532714844,5.183773360825924,2.636860022143826,16.847345634520025,0.18784509911501082
1728309295956447200,44.627447265625,202.27829364221543,1.2785822477366162,180,46.83682582831472,157.68829348962754,87.14683532714844,5.188839745415768,2.6268763064108027,16.84734394002721,0.08939825008313616
1728309296956436700,45.627436767578125,202.22949182335287,1.188222311819088,180,46.83682560268095,157.63949167076498,87.14683532714844,5.197221885153652,2.6102531887287785,16.847337342488018,0.030707379879368567
1728309297956426800,46.6274267578125,202.18537435028702,1.2009112345137343,180,46.83682548293976,157.59537419769913,87.14683532714844,5.1818042912328455,2.6407274225390447,16.847333841231965,0.032518616703232056
1728309298956416300,47.627416259765624,202.09760828129947,1.5935778807730738,180,46.83682555655051,157.50760812871158,87.14683532714844,5.197860463891465,2.6089813396616752,16.84733599365687,0.28220681906528583
1728309299956406000,48.62740600585938,201.9880982041359,1.5661301151761071,180,46.83682541989293,157.398098051548,87.14683532714844,5.208459070102469,2.587757938420083,16.847331997727913,0.1808210641048768
1728309300956396300,49.627396240234376,201.95746450591832,1.1827542080085052,180,46.83682524493085,157.36746435333043,87.14683532714844,5.208113695740935,2.5884529675125516,16.84732688174939,0
1728309301956385800,50.6273857421875,201.95746450591832,1.1994692263939453,180,46.836825244931084,157.36746435333043,87.14683532714844,5.221903588733917,2.5605194673652973,16.84732688174937,0
1728309302956376000,51.6273759765625,201.95746450591832,1.2038637151580123,180,46.83682524492929,157.36746435333043,87.14683532714844,5.2246249212702045,2.5549621259093342,16.847326881749503,0
1728309303956366000,52.62736596679687,201.95746450591832,1.194002283181414,180,46.836825244929344,157.36746435333043,87.14683532714844,5.224677952299169,2.5548536802619033,16.8473268817495,0
1728309304956355600,53.62735546875,201.95746450591832,0.8684495339150791,180,46.836825244930274,157.36746435333043,87.14683532714844,5.1921144766162115,2.620397735936512,16.84732688174943,0
1728309305956345300,54.62734545898437,201.95746450591832,0.8674213009253059,180,46.836825244930615,157.36746435333043,87.14683532714844,5.144291996546925,2.713078857507111,16.847326881749407,0
1728309306956335000,55.627335205078126,201.95746450591832,0.867076692797403,180,46.83682524492933,157.36746435333043,87.14683532714844,5.124345584891529,2.7505670977802965,16.8473268817495,0
1728309307956324600,56.62732470703125,201.95746450591832,0.8684829828197864,180,46.83682524492934,157.36746435333043,87.14683532714844,5.107728871657091,2.7813023579663922,16.8473268817495,0
1728309308956315400,57.6273154296875,201.95746450591832,0.8665229083835289,180,46.836825244930054,157.36746435333043,87.14683532714844,5.092104100488065,2.8098065525194906,16.847326881749446,0
