lat,lon,0,1,2,3
46.8368184912605,16.847252000924545,-0.1402387851099115,0.015743291016452592,0.057161587756075036,0.005149585610948316
46.83682509961203,16.847330134890463,-0.1402387851099115,0.015743291016452592,0.057161587756075036,0.005149585610948316
46.83682597411914,16.84734820334718,-0.1402387851099115,0.015743291016452592,0.057161587756075036,0.005149585610948316
46.83682550657169,16.847334532243686,-0.1402387851099115,0.015743291016452592,0.057161587756075036,0.005149585610948316
46.8368252861164,16.84732808603475,-0.1402387851099115,0.015743291016452592,0.057161587756075036,0.005149585610948316
46.836825244929365,16.847326881749495,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524492945,16.847326881749495,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.836825244929685,16.847326881749495,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.836825244929436,16.8473268817495,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524493012,16.84732688174943,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524492944,16.8473268817495,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524493159,16.84732688174934,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.836825244932555,16.84732688174927,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524493013,16.84732688174944,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.836825244929685,16.84732688174949,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524493154,16.84732688174929,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.836825244930246,16.84732688174947,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524493017,16.8473268817494,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.836825244929685,16.84732688174948,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.836825244929386,16.847326881749503,-0.16370170646282556,0.007383534773405218,-0.0346706729221289,0.00844287572011131
46.83682524493076,16.847326881749392,0.2273603455463572,-0.07512278451906002,0.09995495464837362,0.02466467828738049
46.83683759840291,16.84739092279786,0.2273603455463572,-0.07512278451906002,0.09995495464837362,0.02466467828738049
