lat,lon,0,1,2,3
46.848405799476495,16.824902470854862,-0.017203509449491217,-0.008202774389438077,0.011456813885002502,-0.03145392900116487
46.84848089867303,16.82470197170154,-0.017203509449491217,-0.008202774389438077,0.011456813885002502,-0.03145392900116487
46.84852958745557,16.824603719277643,-0.017203509449491217,-0.008202774389438077,0.011456813885002502,-0.03145392900116487
46.8485929746755,16.824464479223874,-0.017203509449491217,-0.008202774389438077,0.011456813885002502,-0.03145392900116487
46.848669437295825,16.82425921896934,-0.017203509449491217,-0.008202774389438077,0.011456813885002502,-0.03145392900116487
46.848763795643066,16.823992090207252,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.848847680935215,16.823754073283183,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.848886303589815,16.823652659274764,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.848956231668254,16.823458823792457,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.84903223212799,16.823242625065067,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.84910721033374,16.82304461268134,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.84917620524096,16.822851630703386,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.84922914609729,16.82270402182411,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.84929643497394,16.82251568149191,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.84937226642449,16.822308829750465,0.1374185047649567,0.05423016919555281,-0.06796859461619098,0.04860276655059981
46.84943517668584,16.822140985975444,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.84949613593994,16.821973795423556,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.84956638604183,16.821768612338616,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.84963016693099,16.821596749059985,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.84968237558092,16.82145710888206,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.84973113761011,16.821323004220226,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.84980381227661,16.821133649843937,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.849893923617415,16.82086952472824,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.849951184093506,16.82070530304233,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.85000293228596,16.820560317556016,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.85005710147508,16.82041570963306,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.850128957888934,16.820214187923604,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.85019236622484,16.820035614404762,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.85027030781445,16.819824185557778,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.850323522207056,16.819695730604835,0.027513024322191354,-0.02476156959457072,-0.05010124339754224,0.052541969976674166
46.85037422939875,16.819564144230682,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.850436047569715,16.819394635838606,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.85050345348054,16.81922351623718,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.85054518065736,16.819112249734204,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.8505937263658,16.818976125007698,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.85065861004878,16.818799357042973,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.850739138245274,16.818589114282936,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.850808445529296,16.818419884484644,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.85086703372669,16.818303131576684,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.85092088853455,16.818297011294494,-0.04529944802649325,0.03240543495329667,-0.023976208004150838,0.0022796744414096807
46.85097166916086,16.818360527994347,-0.008418947792285763,0.14491736758852963,-0.05516716038467721,-0.03983693257116458
46.85103363038892,16.818547707775846,-0.008418947792285763,0.14491736758852963,-0.05516716038467721,-0.03983693257116458
46.850989749245194,16.818954366898243,-0.008418947792285763,0.14491736758852963,-0.05516716038467721,-0.03983693257116458
46.85093820218344,16.819228278868916,-0.008418947792285763,0.14491736758852963,-0.05516716038467721,-0.03983693257116458
46.85086454255265,16.81959707720213,-0.008418947792285763,0.14491736758852963,-0.05516716038467721,-0.03983693257116458
46.850783545273934,16.820032622191352,-0.08892217149597528,0.07264562151559528,-0.030054458416388662,-0.01115790345125909
46.85072073075204,16.82039426305255,-0.08892217149597528,0.07264562151559528,-0.030054458416388662,-0.01115790345125909
46.850653215538046,16.82078530650905,-0.08892217149597528,0.07264562151559528,-0.030054458416388662,-0.01115790345125909
46.850566109262665,16.821282531788988,-0.08892217149597528,0.07264562151559528,-0.030054458416388662,-0.01115790345125909
46.85048886190728,16.82170326756112,-0.08892217149597528,0.07264562151559528,-0.030054458416388662,-0.01115790345125909
