time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1728472897809232000,-7.44976806640625,191.15646743774414,-1,-1,46.843808117426384,146.56646728515625,-1,45,2.554405450820923,16.866712177136797,-1
1728472905285226800,0.026226806640625,191.15646743774414,-1,-1,46.843808117426384,146.56646728515625,-1,45,2.554405450820923,16.866712177136797,-1
1728472905714855000,0.45585498046875,191.15649795532227,-1,-1,46.84383719104535,146.56649780273438,-1,45,2.5502796173095703,16.86670186783485,-1
1728472907864898300,2.605898193359375,191.15308008676467,2.4489512481893096,-1,46.84388601955851,146.56307993417678,-1,35.910587414820796,6.480895575755433,16.86680214637198,0.32443705201148987
1728472908814903000,3.555903076171875,191.16148137717752,1.9704158601054342,-1,46.84389624504821,146.57148122458963,-1,30.236055871848528,6.489015827325413,16.86680627777813,0.32443705201148987
1728472909764907300,4.5059072265625,191.16058206280144,1.5065931119167324,42.12386518459084,46.84391881224529,146.57058191021355,203.71334398597767,22.173841030750328,6.3590440190788655,16.866846801780973,0.9059340953826904
1728472910714911500,5.455911376953125,191.16305599280287,1.1494859596506062,31.573239213664902,46.843925001863006,146.57305584021498,213.19634816884013,16.158221544384496,6.224937733648473,16.866872391951656,1.535262942314148
1728472911664915500,6.40591552734375,191.17129547713353,0.9920819642016557,26.818892032292094,46.84391761775424,146.58129532454564,216.69739101246716,13.091613957266215,6.166736075861101,16.86688711196896,1.5194554328918457
1728472912614161700,7.35516162109375,191.18484127778342,0.9999534661626246,28.559851477360418,46.84392324239274,146.59484112519553,224.6274678739849,11.835658942984425,6.164772533955826,16.866888914619544,1.5194554328918457
1728472913564695300,8.3056953125,191.19884269626098,0.9624540925241931,30.86859502155505,46.843925057900215,146.6088425436731,219.2903302094036,10.955172574139944,6.168642863164015,16.866884577044402,1.055250644683838
1728472914514700300,9.2557001953125,191.1974583185108,0.8536048702626444,32.88425745121275,46.84392672701621,146.6074581659229,210.20791216048443,9.83003073383017,6.170969154683757,16.86686932880698,1.0240540504455566
1728472915464815600,10.205815673828125,191.19505961058462,0.8294934559600675,26.98923475014079,46.84392724215304,146.60505945799673,218.69214415643893,9.098654662655292,6.1882324670977376,16.86685356774359,1.0240540504455566
