time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1728308603993124900,-28.405875244140624,214.30847549438477,-1,-1,46.83050547584455,169.71847534179688,-1,40.567074882225214,3.700138568878174,16.82801855955598,-1
1728308612993124900,-19.405875244140624,214.30847549438477,-1,-1,46.83050547584455,169.71847534179688,-1,40.567074882225214,3.700138568878174,16.82801855955598,-1
1728308632845151000,0.44615087890625,209.24586868286133,-1,-1,46.834123127172695,164.65586853027344,-1,45.752,3.7245025634765625,16.828931175394708,-1
1728308634511512600,2.1125126953125,209.31724868593665,4.083819938596352,12.924338110474336,46.83407745549857,164.72724853334876,44.948582282184034,42.991842192305526,26.382088673451474,16.829232019624282,12.802379608154297
1728308635511515000,3.112514892578125,207.01761813944907,3.023466642929139,9.212042738886572,46.83415602914769,162.42761798686118,44.29206700912079,26.921112225973967,13.766676877502391,16.8293946967963,13.299845695495605
1728308636511517000,4.112516845703125,206.95945622278077,2.663265479320084,7.727161667816068,46.83422627242805,162.36945607019288,43.453765869140625,20.709651834604067,8.673389259573073,16.82952704537371,13.299845695495605
1728308637511518700,5.112518798828125,206.99599946493274,1.5956650762873725,4.890739419341493,46.83430787886672,162.40599931234485,44.870689392089844,17.77230679482091,8.01227205887517,16.829643303360356,13.300117492675781
1728308638511521800,6.112521728515625,206.57468548182894,1.1553109199569696,3.490213969333449,46.83439747768564,161.98468532924105,44.755489349365234,13.33219196689114,7.8096393423503185,16.829776517589607,13.411892890930176
1728308639511524000,7.112524169921875,205.5115907274592,0.9037810507879344,2.6168874862026956,46.83449274593248,160.92159057487132,44.54451370239258,11.306147719026328,7.793443193152054,16.829913786121512,13.992761611938477
1728308640511602000,8.112601806640624,205.24584857790884,0.9017582471054972,2.632723436639756,46.83459508966045,160.65584842532095,44.26962661743164,9.959706913729898,7.689822697668613,16.8300271507859,13.874013900756836
1728308641511787500,9.11278759765625,205.10316085392205,0.9157482583489646,2.6791026551278327,46.834679681731764,160.51316070133416,43.55406188964844,9.237634777880533,7.657173858032373,16.830156822341745,13.874013900756836
1728308642461789000,10.062788818359374,205.00689725679956,0.9867359062862462,2.896064809687503,46.834763161651566,160.41689710421167,43.55406188964844,8.849475346019986,7.563969573371722,16.830274543307137,13.841938972473145
1728308643411533300,11.012533203125,205.03329153679982,1.0448273040814169,3.028573864749017,46.83484934145005,160.44329138421193,42.55989109410163,12.78177491894131,11.080277733954038,16.830394313129574,13.944339752197266
1728308644361727700,11.962727783203125,205.21806979908425,1.100717211107299,3.139482138124086,46.834937033074716,160.62806964649636,41.27303608632743,8.526740753274927,7.551593346733903,16.830510509159215,14.24128246307373
1728308645311729400,12.9127294921875,205.48014604486602,1.1280293523051814,3.132304561433162,46.83502959947475,160.89014589227813,39.64608353396024,8.246320625578836,7.56785627493588,16.830625970481925,14.24128246307373
1728308646261998300,13.862998291015625,205.80076802970257,0.918676030650233,2.5975442519873906,46.83512684615209,161.21076787711468,37.40696637748349,7.8258442597407445,7.51134901761255,16.830739106096548,14.451360702514648
1728308647211350000,14.81235009765625,205.80078283976763,0.918676031655729,2.597544251987375,46.835224874002286,161.21078268717974,37.407046056153135,7.825844259748373,7.5113490176046005,16.8308483464278,14.451360702481205
1728308648161352200,15.762352294921875,206.18973938096315,0.9928198670606163,2.7840950161203226,46.83532267940668,161.59973922837526,36.457702663929346,7.608826713561159,7.479607220492347,16.830951588374063,14.486482620205521
1728308649111691500,16.71269140625,206.6487277271226,1.1033597421633101,3.1094527281933555,46.8354206016682,162.05872757453471,35.38040115166317,7.602309651009894,7.481940515618783,16.831050708717434,14.452007293667648
1728308650061694200,17.662694091796876,207.07462992705405,1.041318516356382,2.99079153465277,46.83552204021914,162.48462977446616,34.903256684675156,7.634460266663351,7.4961820333523885,16.831156705040367,14.452007293667672
1728308651012318200,18.613318115234375,207.56802431028336,0.9646790509872692,2.644122569108895,46.835628849999914,162.97802415769547,36.48380661010742,7.573608416232575,7.527374915905225,16.831255562552855,14.452007293667616
1728308652012797200,19.613797119140624,207.9837574902922,0.7816352259974136,2.2040092976476107,46.83573330556012,163.3937573377043,37.264007568359375,7.108035212362793,7.4262084581898185,16.831366828413675,14.437166213952208
1728308653012799700,20.6137998046875,208.5526378909126,0.6448482205901003,1.939556691081129,46.83582216724353,163.9626377383247,37.264007568359375,6.971894183789399,7.485549030991625,16.831493767558552,14.354682922326901
1728308654012224300,21.613224365234377,208.64822487998754,0.7710147732262187,2.2762796646090795,46.835921666542994,164.05822472739965,38.08074095840135,6.809266884033132,7.438807816600193,16.831586094201967,13.663603782622484
1728308655012226600,22.6132265625,208.58010718040168,0.5183743857373995,1.6526371528836103,46.83600527640883,163.9901070278138,39.527895274961665,6.505154541389289,7.384317156116698,16.831688523332407,13.663603782622452
1728308656012228900,23.613228759765626,208.67715654708445,0.38486579512926183,1.1677907410426942,46.83608574199272,164.08715639449656,42.6880915894668,8.795782164849339,10.044319265673858,16.83180198005248,13.517605781524827
1728308657012231000,24.61323095703125,208.48192502278835,0.3079722093003787,1.0000000000000486,46.836169080797106,163.89192487020046,45.174485510812204,6.3099552937816,7.336213791542407,16.83193362899866,13.490754127472277
1728308658012233200,25.613233154296875,208.3169099362567,0.31354518663081704,1.0000000000000875,46.83624857675461,163.72690978366882,47.04362876762739,6.882845490934531,8.138927204932616,16.83206692474969,13.490754127472284
1728308659012235500,26.613235595703124,208.16172804310918,0.4434182367071724,1.4579870077972765,46.83632116988468,163.5717278905213,48.372939025037155,6.259844016954707,7.690783518047635,16.832195288332844,12.869694709751656
1728308660012237600,27.613237548828124,207.80777590721846,0.4047435746530825,1.421148533424313,46.836378090322356,163.21777575463057,49.93405532836914,5.948398012146333,7.425054798298292,16.832344402229573,12.86969470975166
1728308661012240000,28.613239990234376,207.56882762908936,0.5767202735669136,2.179638627164097,46.83645204173048,162.97882747650146,49.93405532836914,6.2812792833799564,7.734871378653336,16.83244493919295,12.169624328591155
1728308662012242400,29.613242431640625,207.36402164772153,0.8248861170639682,3.5402493021797654,46.83649944081075,162.77402149513364,52.2820930480957,5.803148783626085,7.217369660346476,16.832543728678655,11.07685756681681
1728308663012244500,30.613244384765625,207.24078464135528,0.6805629196803421,3.2943054290891998,46.83652546334874,162.65078448876739,52.2820930480957,5.771019006605563,7.2160368520675835,16.832627733022658,8.910291671744252
1728308664012246300,31.613246337890626,207.0434420518577,0.7234158921473627,3.2632103044814795,46.83657097982355,162.45344189926982,51.007591247558594,5.703938159937656,7.181931527857505,16.832707058602505,8.910291671744247
1728308665012248800,32.613248779296875,206.80800506006926,1.0664908049145103,6.365228112282702,46.83661691357038,162.21800490748137,51.007591247558594,5.633151521379713,7.175196243707956,16.83274920911791,7.704577922815424
1728308666012251000,33.6132509765625,206.6476050876081,0.6266445399792293,3.142069690226429,46.83666243349781,162.0576049350202,51.007591247558594,5.499830406669688,7.069243925911112,16.832824778738484,7.704577922815425
1728308667012253200,34.61325317382813,205.49266676511616,1.8520844374991796,10.745760358895946,46.83672342356395,160.90266661252826,53.09933090209961,5.0087549965575855,2.9558265201544316,16.832953612586568,9.118940441689082
1728308668012256300,35.61325634765625,205.6950842514634,1.8799686899792636,10.168790691292896,46.83678415233066,161.10508409887552,55.64641189575195,5.049362746214493,2.885909369666703,16.8330610357108,10.026527288182686
1728308669012257500,36.61325756835937,205.84700037911534,1.8657260987809368,9.532123642406194,46.83684572437053,161.25700022652745,55.64641189575195,5.096520993909364,2.801787071036975,16.833186644662373,11.045750790279056
1728308670012260900,37.6132607421875,205.44866430852562,1.8392600280829736,8.67485272758884,46.836904832405054,160.85866415593773,61.390960693359375,5.133772419187135,2.732932084919474,16.83333694938715,12.112792684270621
1728308671012262400,38.61326245117188,205.42242085188627,1.7330043903709096,8.253454484697079,46.83695692095492,160.83242069929838,61.390960693359375,5.074492832579993,2.8414889626537576,16.83347671594074,12.221110856770935
