time,seconds_elapsed,z,y,x
1728303244752605400,0.15660546875,0.014580884948372841,-0.014007962308824062,-0.0061250063590705395
1728303244762665500,0.16666552734375,0.016513807699084282,-0.0012274514883756638,-0.002398178679868579
1728303244772725500,0.1767255859375,0.016508115455508232,-0.01994689553976059,0.00015540781896561384
1728303244782785500,0.18678564453125,0.01042146049439907,-0.0013535041362047195,-0.007602380588650703
1728303244792845600,0.196845458984375,0.014265150763094425,-0.004219639115035534,0.001375076244585216
1728303244802905600,0.206905517578125,0.013250485993921757,-0.0027429163455963135,0.00011167267803102732
1728303244812965600,0.216965576171875,0.011709232814610004,-0.0019297413527965546,-0.00110645592212677
1728303244823025400,0.227025390625,0.010063398629426956,-0.0013600904494524002,0.004049424082040787
1728303244833085400,0.23708544921875,0.01543236430734396,-0.006914268713444471,-0.0016082562506198883
1728303244843145700,0.247145751953125,0.009612824767827988,-0.011688783764839172,0.001742000225931406
1728303244853205500,0.25720556640625,0.01106899045407772,-0.0001701214350759983,0.00688210828229785
1728303244863265500,0.267265625,0.01586933806538582,0.00853095855563879,-0.0017579853301867843
1728303244873325600,0.27732568359375,0.009350568987429142,0.004081754945218563,0.00012309313751757145
1728303244883385600,0.287385498046875,0.007002726197242737,-0.0012621437199413776,0.007742130663245916
1728303244893445400,0.2974453125,0.014511523768305779,0.012243865989148617,-0.0002071706112474203
1728303244903505700,0.307505615234375,0.006815255153924227,0.01679947040975094,0.008865686133503914
1728303244913565700,0.317565673828125,0.008909533731639385,-0.001345556229352951,0.006634286604821682
1728303244923625500,0.32762548828125,0.008134021423757076,0.015356458723545074,-0.0021312416065484285
1728303244933685500,0.337685546875,0.003288897452875972,0.02029290795326233,0.0017819165950641036
1728303244943745500,0.34774560546875,-0.007149895187467337,0.02295340597629547,-0.011754664592444897
1728303244953805600,0.3578056640625,-0.04708161577582359,0.014276627451181412,-0.07543496787548065
1728303244963865600,0.367865478515625,-0.1208069697022438,0.002330220304429531,-0.16028034687042236
1728303244973925600,0.377925537109375,-0.18874815106391907,-0.043180618435144424,-0.2809559404850006
1728303244983985700,0.387985595703125,-0.05093808472156525,-0.40730157494544983,0.06922070682048798
1728303244994045400,0.39804541015625,-0.06732220947742462,-0.25885289907455444,0.1171538382768631
1728303245004104700,0.408104736328125,-0.0560154914855957,-0.02486303821206093,0.015606435015797615
1728303245014164500,0.41816455078125,0.012833666056394577,0.001528274267911911,0.0029893936589360237
1728303245024224500,0.428224609375,0.013510642573237419,0.014752999879419804,0.0028253430500626564
1728303245034284500,0.438284423828125,0.01597624644637108,-0.0026941257528960705,-0.0023858710192143917
1728303245044344600,0.448344482421875,0.008148684166371822,-0.0033684377558529377,0.0001502573722973466
1728303245054404600,0.458404541015625,0.010250510647892952,0.015583636239171028,-0.0053365170024335384
1728303245064464600,0.468464599609375,0.011603929102420807,-0.025999760255217552,-0.0014927765587344766
1728303245074524700,0.478524658203125,0.00855992641299963,-0.015148090198636055,-0.014515179209411144
1728303245084584400,0.48858447265625,0.011590071022510529,-0.017060505226254463,-0.006489742547273636
1728303245094644500,0.49864453125,0.015703022480010986,-0.02802872098982334,-0.006744431797415018
1728303245104704500,0.50870458984375,0.006808064877986908,-0.02801300771534443,-0.017241016030311584
1728303245114764500,0.5187646484375,0.001233153510838747,-0.04500172287225723,-0.004562325309962034
1728303245124824600,0.528824462890625,0.010416798293590546,-0.024481797590851784,-0.015828829258680344
1728303245134884600,0.538884521484375,0.008657393977046013,-0.032588742673397064,-0.010446025058627129
1728303245144944400,0.5489443359375,0.00839587114751339,-0.03750280663371086,-0.004384137224406004
1728303245155004400,0.55900439453125,0.008763207122683525,-0.05446099117398262,-0.005359767470508814
1728303245165064400,0.569064453125,0.006815104279667139,-0.0324116125702858,-0.007960343733429909
1728303245175124700,0.579124755859375,0.006144750863313675,-0.02048623003065586,0.00028098165057599545
1728303245185184500,0.5891845703125,0.010953620076179504,-0.022422349080443382,-0.004873034078627825
1728303245195244500,0.59924462890625,0.009848739951848984,-0.01861819252371788,-0.008913555182516575
1728303245205304600,0.6093046875,0.010299347341060638,-0.02396022528409958,0.0025209933519363403
1728303245215364400,0.6193642578125,0.014033868908882141,-0.010676223784685135,-0.002470770152285695
1728303245225424600,0.629424560546875,0.013578468933701515,0.016322636976838112,-0.006117702927440405
1728303245235484700,0.639484619140625,0.01143345795571804,-0.006039477419108152,0.0009856271790340543
1728303245245544400,0.64954443359375,0.016765106469392776,-0.024187855422496796,-0.0008466276340186596
1728303245255604500,0.6596044921875,0.015397125855088234,0.0022275359369814396,-0.00908895954489708
1728303245265664500,0.66966455078125,0.012530231848359108,0.0021862569265067577,0.0071123805828392506
1728303245275724500,0.679724609375,0.015553267672657967,-0.0029188706539571285,-0.0028545046225190163
1728303245285784600,0.68978466796875,0.008558740839362144,0.0014172885566949844,-0.00487477844581008
1728303245295844600,0.6998447265625,0.007846149615943432,-0.0191322211176157,0.006924806162714958
1728303245305904600,0.709904541015625,0.017877211794257164,0.009521528147161007,-0.00254273135215044
1728303245315964400,0.71996435546875,0.00884801521897316,0.02013337053358555,-0.007241048850119114
1728303245326024400,0.7300244140625,0.002913959324359894,-0.000821712426841259,0.0033697839826345444
1728303245336084500,0.74008447265625,0.010580461472272873,0.005930953659117222,-0.006568461656570435
1728303245346144500,0.75014453125,0.006068267859518528,0.01786537654697895,-0.010676654987037182
1728303245356204500,0.76020458984375,0.003681945614516735,-0.0003558988682925701,0.0001623567077331245
1728303245366264600,0.7702646484375,0.011850925162434578,0.007951299659907818,-0.005464369896799326
1728303245376324600,0.78032470703125,0.0065870871767401695,0.022367971017956734,-0.010422762483358383
1728303245386384400,0.79038427734375,0.007065390236675739,-0.007643457967787981,-0.00259040598757565
1728303245396444700,0.800444580078125,0.009499751031398773,0.005174882244318724,-0.00901004858314991
1728303245406504700,0.810504638671875,0.007487466558814049,0.021312838420271873,-0.008842002600431442
