time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1728303241448243200,-3.1477568359375,205.17959594726562,-1,-1,46.843882496487986,160.58959579467773,-1,64,24.39685821533203,16.83006245264503,-1
1728303244619659000,0.023658935546875,205.17959594726562,-1,-1,46.843882496487986,160.58959579467773,-1,64,24.39685821533203,16.83006245264503,-1
1728303245049256000,0.453255859375,203.60319137573242,-1,-1,46.843400350659905,159.01319122314453,-1,46,21.272951126098633,16.830595592399188,-1
1728303246283337200,1.687337158203125,202.91289138793945,-1,-1,46.843257195064574,158.32289123535156,-1,40,18.42605972290039,16.83067299784122,-1
1728303248245941200,3.649941162109375,205.61878296909197,2.571303578582812,81.89817867915745,46.84333254465602,161.02878281650408,135.35327399646283,33.79832790129984,7.54737761059138,16.830274424957782,1.9038422107696533
1728303249245952800,4.649952880859375,205.08434699205432,2.48227604364989,80.35110440472111,46.84332758969227,160.49434683946643,145.42610266784624,28.8413499374682,7.574558366815201,16.830272434873756,1.2714321613311768
1728303250245965300,5.64996533203125,204.729298862658,2.4840698029384547,50.505501193661,46.843312116698506,160.1392987100701,142.02265685270993,26.594471914456744,7.633065117073645,16.83028570422449,1.9747711420059204
1728303251245977300,6.649977294921875,204.59314698672958,2.1118609548471814,29.342617320848596,46.8432734159983,160.0031468341417,154.85297495493825,24.706972669703298,7.69478819036058,16.830259224165474,2.868044376373291
1728303252246504400,7.65050439453125,204.62250474556058,2.006014992298468,24.56902926028986,46.843241859488046,160.03250459297269,173.45589419258894,21.502689363284322,7.712738262210809,16.830234191059983,2.868044376373291
1728303253245982700,8.649982666015624,204.71141904202292,2.449690978594504,27.319801534674536,46.84322114664997,160.12141888943503,210.8220952296777,20.594842242945926,7.7514951733953925,16.830238718710646,3.111440658569336
1728303254245995500,9.64999560546875,204.78118234140285,2.2434351126055447,18.465376795306135,46.843181830624815,160.19118218881496,218.06693295608613,17.595241538912653,7.757675274307786,16.83020850712211,4.869179725646973
1728303255246165800,10.650165771484374,204.95930913100693,1.8353338986564725,16.50660002370976,46.843146610951045,160.36930897841904,224.7580247016623,16.884175604341223,7.712654561017988,16.83016132454374,4.869179725646973
1728303256245945300,11.6499453125,205.1349642076628,1.9161429599022135,15.517760447248007,46.843105760949584,160.5449640550749,223.15613310680428,19.875475238975202,9.456978153071603,16.830115345411098,4.869179725646973
1728303257245958400,12.64995849609375,205.37632266698427,1.9254971002524532,13.026508107337387,46.843071381754974,160.78632251439637,226.280267459407,19.700331550986277,9.595043903195302,16.83005273815726,5.026422023773193
1728303258245855200,13.649855224609375,205.3763246992603,1.9254971003163086,13.026508107337383,46.843040137019976,160.7863245466724,226.2802327230776,19.70033155098467,9.595043903198599,16.830005120409766,5.026422023771635
1728303259246442500,14.6504423828125,205.6414757920429,2.0727644195621338,11.318906296159334,46.842997464536616,161.05147563945502,229.71097702385717,15.784790480870708,7.764447858071457,16.829909506991296,5.945395946500101
1728303260246454800,15.650454833984375,205.8849857794121,2.2684434637789606,10.559359347423634,46.8429225686064,161.2949856268242,231.46944071497757,15.791102144950571,7.782402023741416,16.829784153571627,8.858137130728773
1728303261195708400,16.59970849609375,206.10180809628218,1.8899873885480818,7.192644731882248,46.842842216117184,161.5118079436943,232.01042641678004,12.952500012534944,8.15004790968109,16.82958524268519,10.831595420823346
1728303262145350400,17.549350341796874,206.28690909128636,1.5067549218720562,6.007939886629815,46.84277749886301,161.69690893869847,229.8293914794922,15.080879336911941,9.919370797730158,16.82949740563211,10.26216602324242
1728303263094935800,18.498935791015626,206.56918826606125,1.3703497868751346,5.446106820128165,46.84272799524687,161.97918811347336,229.8293914794922,14.190699479597392,9.648393695505815,16.829383187092777,10.262166023242411
1728303264044487400,19.4484873046875,206.77216677740216,1.3176955224118199,5.102648426167754,46.84266931099694,162.18216662481427,229.8293914794922,12.241113834674804,8.431897222340806,16.82928187564264,10.262166023242415
1728303265007046700,20.411046630859374,207.05748031660914,1.4748765469493657,5.278033339027865,46.84259961411505,162.46748016402125,228.8497314453125,10.970464440759278,7.551277046347536,16.82916504410482,11.205641746504972
1728303266006606800,21.41060693359375,207.36842046957463,1.6367051834726285,5.3521625970982365,46.842521831188975,162.77842031698674,228.8497314453125,17.66782185609715,12.235159751916234,16.829035327047865,12.346112251258631
1728303267006201900,22.410201904296876,207.644348859787,1.3236706676432293,4.1713904358228024,46.84244431892686,163.0543487071991,228.8497314453125,14.034444258686893,10.159593710995555,16.828906061372017,12.34611225125863
1728303268005821200,23.4098212890625,207.92889210674912,1.0204757804089126,3.3042300081011486,46.84236023354031,163.33889195416123,228.269287109375,10.05150621118827,7.584706679956569,16.828768314843987,12.652261733983915
1728303269005465300,24.40946533203125,208.29643155168742,0.9025555999772352,2.9724077335731436,46.8422797500901,163.70643139909953,226.8046112060547,9.766660225404026,7.592289641670938,16.828640529608318,12.652261733983915
1728303270005131500,25.409131591796875,208.60250494163483,0.9308436164979796,3.0683069208993463,46.84219997588612,164.01250478904694,226.8046112060547,12.701055549554741,10.249178455036036,16.828516703167992,12.483519554114292
1728303271004818000,26.40881787109375,208.8460189262405,0.8653401484335398,2.755007633903807,46.842115821581295,164.2560187736526,224.492919921875,16.682869552009144,13.598694650780923,16.82839536317357,12.630254745458643
1728303272004525800,27.40852587890625,209.2469864822924,0.7838380296948122,2.456740411034488,46.84202935379759,164.65698632970452,222.5998992919922,10.480627111588275,9.030256165877692,16.828279277544546,12.630254745458643
1728303273004252000,28.408251953125,209.73085225000978,1.1571271071111902,3.821054704331009,46.84194175018332,165.14085209742188,219.6477813720703,11.989143084048731,10.717698358042307,16.82816712353013,12.705965995763362
1728303274003994400,29.407994384765626,210.28797924052924,1.4583678376366063,4.83335455844388,46.841852769096526,165.69797908794135,217.53712463378906,12.578739266101241,11.181995718314896,16.828063941425928,12.705965995763359
1728303275003753200,30.407753173828127,210.96318623423576,1.0882050519214714,3.396833510061474,46.84176157591212,166.37318608164787,213.3294219970703,11.146424346819455,10.011120588291732,16.827974717040053,12.200680732704718
1728303276003525600,31.407525634765626,211.65648667234927,1.1766813568719119,3.650244191318808,46.841669771176534,167.06648651976138,213.3294219970703,11.357138277188005,10.197370260022494,16.82788673164383,12.200680732704717
1728303277003316200,32.407316162109375,212.21304771862924,1.1502519126716537,3.8020841425409957,46.84158479437446,167.62304756604135,214.1290740966797,7.950533422999461,7.303906467539938,16.827801191278724,12.178116798378671
1728303278003117000,33.40711694335938,213.13227897323668,1.8852575385344843,9.786714129678257,46.841542273221016,168.5422788206488,214.1290740966797,6.0301244658728335,1.1079137143776263,16.827784066148112,9.002604673112335
1728303279002931700,34.406931640625,213.37276278901845,2.0408413324331827,23.366300363280804,46.84155428119313,168.78276263643056,214.1290740966797,6.00338609818504,1.1300199072630086,16.827771050204923,4.01301446216514
1728303280002758100,35.406758056640626,213.33578225411475,1.982362079724277,76.93357546922128,46.841567434672484,168.74578210152686,214.1290740966797,5.8557171475441105,1.132788880204656,16.827784043280175,1.1114909110840507
1728303281002594300,36.40659423828125,213.27734582219273,1.4315709534166963,180,46.84157192109019,168.68734566960484,214.1290740966797,5.687456164538011,1.3625178997888738,16.8278109486965,0.2793651808530053
1728303282002442200,37.40644213867188,210.73368867207319,1.268638596761521,11.106533302064088,46.84170227892843,166.1436885194853,25.832910233841066,5.518392451013427,1.8362684415375805,16.827927644781727,4.918344780866725
1728303283002299400,38.40629931640625,213.03384194523096,1.4240976362808586,18.968890972136688,46.841651637510694,168.44384179264307,15.667294808546316,5.507425120537999,1.8689049131659567,16.82783531884527,3.253540924625246
1728303284002165800,39.406165771484375,213.13866395689547,1.3524458521930278,13.809711852073768,46.84155051920431,168.54866380430758,217.54917308751303,5.490791144717812,1.9172244620485366,16.827741592456253,4.384257486731564
1728303285002040300,40.406040283203126,211.56377161853015,1.185416974264572,6.513592832426179,46.841458160028616,166.97377146594226,214.26016235351562,5.415904766159388,2.1195548109640545,16.827668406429805,8.855845095983394
1728303286001922600,41.40592260742188,212.48196294810623,1.2554608041338706,6.593756298829667,46.841408458590955,167.89196279551834,214.26016235351562,5.3920974864351265,2.1794085733448028,16.827622344763025,9.112599490943783
1728303287001813500,42.4058134765625,214.06153377704322,1.3607836452333884,7.284833243474181,46.84135933767997,169.47153362445533,213.87928771972656,5.3987005577050216,2.1630000742081177,16.82757445661384,8.65279245919163
1728303288001710300,43.40571044921875,214.9237897982821,1.4333236902017747,6.860568533788967,46.84128990579673,170.3337896456942,213.87928771972656,5.416842513975476,2.1171571060213457,16.827509233269247,9.436229329302265
1728303289001613000,44.405613037109376,214.59885561093688,1.2379633669974097,5.592236937423698,46.84121383857826,170.008855458349,213.93368530273438,5.359874276591566,2.257495242945347,16.82743648383362,10.27081490024878
1728303290001523700,45.405523681640624,215.02214260865003,1.1477661905592211,5.8272750704659435,46.84115838524154,170.43214245606214,213.93368530273438,5.294670007928233,2.406451025874842,16.827378515780705,9.243123968281495
1728303291001439500,46.405439453125,214.25728804338723,1.1625923271070548,7.121010542062998,46.8411063204031,169.66728789079934,213.3851318359375,5.259294353816242,2.4828129073100618,16.827318035983314,7.978927242886971
1728303292001361000,47.40536083984375,216.16090634744614,1.2640037506080481,7.6874346527612945,46.84103832971788,171.57090619485825,213.3851318359375,5.258055609834652,2.4854352207762678,16.827254762629956,7.928454598707798
1728303293001286100,48.4052861328125,215.79032944142818,1.1823218226670122,6.076132448673469,46.84094852016795,171.2003292888403,213.3851318359375,5.253205984318721,2.4956690323652313,16.82716098870215,9.72659799791742
1728303294001216800,49.405216796875,215.35129452031106,1.1377419456605704,5.700271528043207,46.84087007359189,170.76129436772317,213.3851318359375,5.2429122838733235,2.517222242154841,16.827078954353524,10.083791974565354
1728303295001153000,50.40515307617188,215.36791753116995,1.2444304615633053,5.831225261831469,46.84078743035448,170.77791737858206,212.909912109375,5.260545368355761,2.4801611762664937,16.827005615926602,10.126268049313179
1728303296001091800,51.405091796875,216.369501426816,1.257633615160112,5.406665180817937,46.84069635976554,171.7795012742281,213.82659790060669,5.262921401836781,2.4751152197175004,16.826920079282523,10.914275776496124
1728303297001035500,52.405035400390624,216.3615261875093,1.3164596502536485,5.429222323385584,46.84060056431584,171.7715260349214,212.4217375780159,5.266083155051941,2.4683810963599266,16.826833676794564,11.680127556628998
