time,seconds_elapsed,z,y,x
1728303244625598500,0.029598388671875,-0.98248291015625,0.055145263671875,0.0089874267578125
1728303244635658500,0.039658447265625,-0.98248291015625,0.0325927734375,0.020660400390625
1728303244645718500,0.049718505859375,-0.95379638671875,0.0370941162109375,0.0165252685546875
1728303244655778600,0.059778564453125,-1.0044097900390625,0.0293121337890625,-0.003875732421875
1728303244665838600,0.069838623046875,-0.948883056640625,0.0339202880859375,0.012054443359375
1728303244675898600,0.079898681640625,-0.9564666748046875,0.0447540283203125,0.011566162109375
1728303244685958700,0.089958740234375,-1.028289794921875,0.0288238525390625,0.00518798828125
1728303244696018400,0.100018310546875,-1.0024566650390625,0.0175323486328125,0.010162353515625
1728303244706078500,0.110078369140625,-0.959564208984375,0.054229736328125,0.0177001953125
1728303244716138500,0.120138427734375,-1.0455322265625,0.032135009765625,0.0243988037109375
1728303244726198500,0.130198486328125,-1.0059814453125,0.034759521484375,0.032928466796875
1728303244736258600,0.140258544921875,-1.025726318359375,0.0517730712890625,0.0282135009765625
1728303244746318600,0.150318603515625,-1.059112548828125,0.01531982421875,0.0380706787109375
1728303244756378600,0.160378662109375,-1.00994873046875,0.0218048095703125,0.0448150634765625
1728303244766438400,0.1704384765625,-1.0022125244140625,0.0285797119140625,0.023040771484375
1728303244776498400,0.18049853515625,-1.0423126220703125,0.0321044921875,0.033172607421875
1728303244786558700,0.190558837890625,-0.989044189453125,0.015350341796875,0.0143585205078125
1728303244796618500,0.200618408203125,-1.01739501953125,0.030303955078125,0.019012451171875
1728303244806678500,0.210678466796875,-1.0172271728515625,0.0185089111328125,-0.0087738037109375
1728303244816738600,0.220738525390625,-0.987548828125,0.0184478759765625,0.0131378173828125
1728303244826798300,0.23079833984375,-1.006927490234375,0.011322021484375,-0.00469970703125
1728303244836858600,0.240858642578125,-1.0271148681640625,0.0137939453125,-0.010345458984375
1728303244846918700,0.250918701171875,-0.9549713134765625,0.0104217529296875,-0.0010223388671875
1728303244856978700,0.260978759765625,-0.99090576171875,0.015472412109375,-0.016815185546875
1728303244867038500,0.27103857421875,-1.0055694580078125,0.000640869140625,-0.01318359375
1728303244877098500,0.281098388671875,-0.975830078125,0.015899658203125,-0.00030517578125
1728303244887158500,0.291158447265625,-1.0034332275390625,0.0126495361328125,-0.0167694091796875
1728303244897218600,0.301218505859375,-0.9604034423828125,-0.0194091796875,-0.015350341796875
1728303244907278600,0.311278564453125,-0.9444732666015625,0.0254364013671875,-0.0106201171875
1728303244917338600,0.321338623046875,-1.0215606689453125,0.015716552734375,-0.00335693359375
1728303244927398400,0.3313984375,-0.9871978759765625,-0.008209228515625,-0.00439453125
1728303244937458400,0.34145849609375,-0.9501495361328125,0.0196533203125,0.0078582763671875
1728303244947518500,0.3515185546875,-0.970855712890625,0.036590576171875,-0.0175018310546875
1728303244957578800,0.361578857421875,-0.9691162109375,0.08453369140625,-0.0114898681640625
