lat,lon,std_acc_x,median_acc_x,std_acc_y,median_acc_y,std_acc_z,median_acc_z,std_gyr_x,median_gyr_x,std_gyr_y,median_gyr_y,std_gyr_z,median_gyr_z
46.840988943063905,16.86245549060346,0.004097366325713775,0.019202897289684846,0.12195241009819441,0.08954287614464168,0.005353303574087593,0.029430831690739408,0.02161021688792556,0.010826574827802748,0.017029379169126006,0.04441323040851933,0.00015874243812170018,0.0005830419170494626
46.84095643675841,16.862461661068203,0.004097366325713775,0.019202897289684846,0.12195241009819441,0.08954287614464168,0.005353303574087593,0.029430831690739408,0.02161021688792556,0.010826574827802748,0.017029379169126006,0.04441323040851933,0.00015874243812170018,0.0005830419170494626
46.840922816775475,16.86246752142756,0.004097366325713775,0.019202897289684846,0.12195241009819441,0.08954287614464168,0.005353303574087593,0.029430831690739408,0.02161021688792556,0.010826574827802748,0.017029379169126006,0.04441323040851933,0.00015874243812170018,0.0005830419170494626
46.8408911514768,16.86247223503982,0.004097366325713775,0.019202897289684846,0.12195241009819441,0.08954287614464168,0.005353303574087593,0.029430831690739408,0.02161021688792556,0.010826574827802748,0.017029379169126006,0.04441323040851933,0.00015874243812170018,0.0005830419170494626
46.84086062616625,16.86247610702656,0.004097366325713775,0.019202897289684846,0.12195241009819441,0.08954287614464168,0.005353303574087593,0.029430831690739408,0.02161021688792556,0.010826574827802748,0.017029379169126006,0.04441323040851933,0.00015874243812170018,0.0005830419170494626
46.84083509008846,16.862479098548242,0.00832808202757702,0.01850152521887123,0.019755417064216418,0.012422808030352553,0.03583561639891954,0.02734016452099164,0.020856717098698286,0.021812688453003052,0.010189177246074705,0.02738679483154393,0.0014378384143017861,0.0003342589662848922
46.84080984192793,16.86248219721918,0.00832808202757702,0.01850152521887123,0.019755417064216418,0.012422808030352553,0.03583561639891954,0.02734016452099164,0.020856717098698286,0.021812688453003052,0.010189177246074705,0.02738679483154393,0.0014378384143017861,0.0003342589662848922
46.84077466004336,16.862486747004645,0.00832808202757702,0.01850152521887123,0.019755417064216418,0.012422808030352553,0.03583561639891954,0.02734016452099164,0.020856717098698286,0.021812688453003052,0.010189177246074705,0.02738679483154393,0.0014378384143017861,0.0003342589662848922
46.84075253936571,16.862489737685053,0.00832808202757702,0.01850152521887123,0.019755417064216418,0.012422808030352553,0.03583561639891954,0.02734016452099164,0.020856717098698286,0.021812688453003052,0.010189177246074705,0.02738679483154393,0.0014378384143017861,0.0003342589662848922
46.84072746418914,16.862493171356235,0.00832808202757702,0.01850152521887123,0.019755417064216418,0.012422808030352553,0.03583561639891954,0.02734016452099164,0.020856717098698286,0.021812688453003052,0.010189177246074705,0.02738679483154393,0.0014378384143017861,0.0003342589662848922
46.84069238911472,16.862497999373865,0.00832808202757702,0.01850152521887123,0.019755417064216418,0.012422808030352553,0.03583561639891954,0.02734016452099164,0.020856717098698286,0.021812688453003052,0.010189177246074705,0.02738679483154393,0.0014378384143017861,0.0003342589662848922
