lat,lon,std_acc_x,median_acc_x,std_acc_y,median_acc_y,std_acc_z,median_acc_z,std_gyr_x,median_gyr_x,std_gyr_y,median_gyr_y,std_gyr_z,median_gyr_z
46.89954468698876,16.85745898441142,0.02391432489574859,0.033824514305945706,0.020478209452165004,0.03990233088120206,0.05759815464454346,0.02062119682817048,0.08087462699147226,0.15475375113486312,0.23509677721778843,0.13122189463907322,0.0016757634928306867,0.0024692703509111664
46.89951766427963,16.857451545339362,0.02391432489574859,0.033824514305945706,0.020478209452165004,0.03990233088120206,0.05759815464454346,0.02062119682817048,0.08087462699147226,0.15475375113486312,0.23509677721778843,0.13122189463907322,0.0016757634928306867,0.0024692703509111664
46.899491449283225,16.85744432551419,0.02391432489574859,0.033824514305945706,0.020478209452165004,0.03990233088120206,0.05759815464454346,0.02062119682817048,0.08087462699147226,0.15475375113486312,0.23509677721778843,0.13122189463907322,0.0016757634928306867,0.0024692703509111664
46.899464735062985,16.857436965074776,0.02391432489574859,0.033824514305945706,0.020478209452165004,0.03990233088120206,0.05759815464454346,0.02062119682817048,0.08087462699147226,0.15475375113486312,0.23509677721778843,0.13122189463907322,0.0016757634928306867,0.0024692703509111664
46.8994385844586,16.85742969967791,0.02391432489574859,0.033824514305945706,0.020478209452165004,0.03990233088120206,0.05759815464454346,0.02062119682817048,0.08087462699147226,0.15475375113486312,0.23509677721778843,0.13122189463907322,0.0016757634928306867,0.0024692703509111664
46.89941254991806,16.857422311925475,0.015051900259885655,0.042371480491008244,0.004338354422116843,0.012559449138751313,0.006411133887375877,0.021475444796755234,0.0418195594146653,0.04363306464378854,0.01706195017922783,0.027384233382833217,0.0004087262452898471,0.000900659665641172
46.89938576189826,16.857414549428785,0.015051900259885655,0.042371480491008244,0.004338354422116843,0.012559449138751313,0.006411133887375877,0.021475444796755234,0.0418195594146653,0.04363306464378854,0.01706195017922783,0.027384233382833217,0.0004087262452898471,0.000900659665641172
46.89935914922305,16.857406677525653,0.015051900259885655,0.042371480491008244,0.004338354422116843,0.012559449138751313,0.006411133887375877,0.021475444796755234,0.0418195594146653,0.04363306464378854,0.01706195017922783,0.027384233382833217,0.0004087262452898471,0.000900659665641172
46.899332870126486,16.857398748861282,0.015051900259885655,0.042371480491008244,0.004338354422116843,0.012559449138751313,0.006411133887375877,0.021475444796755234,0.0418195594146653,0.04363306464378854,0.01706195017922783,0.027384233382833217,0.0004087262452898471,0.000900659665641172
46.89930708210526,16.857390819480475,0.015051900259885655,0.042371480491008244,0.004338354422116843,0.012559449138751313,0.006411133887375877,0.021475444796755234,0.0418195594146653,0.04363306464378854,0.01706195017922783,0.027384233382833217,0.0004087262452898471,0.000900659665641172
